image_key,CONCEPT,Count,Dens,NoTypes,INDEX_RECORDED_TIMESTAMP,SVY_OPS,Transect Priority,NEW priority,MapLoc,Target RANSMPL (1/10),KF_USBL_LON,KF_USBL_LAT,SubstConc (17-7-19),IMAGE_NO,QUAD-Size,RANSEL_NO,RAN_SEL_STAT,"Selection round (1 orig sel, 2 replacement)",SelNo-NS replaced,COMMENTS,depth
172_0444,No-VMEfauna,0,0,1,16/12/2018 1:25,IN2018_V06_172,1b,1b,St Helens,79,148.7712433,-41.23593546,Pebble - gravel,444,1.765098245,20,QT,1,20,NA,910.728
172_0457,Hydrocorals,1,0.4656755931443679,1,16/12/2018 1:27,IN2018_V06_172,1b,1b,St Helens,79,148.7715943,-41.2361332,Rock,457,2.147417676,NA,QT-2,2,52,NA,917.975
172_0457,Sponges,2,0.9313511862887358,1,16/12/2018 1:27,IN2018_V06_172,1b,1b,St Helens,79,148.7715943,-41.2361332,Rock,457,2.147417676,NA,QT-2,2,52,NA,917.975
172_0468,Black & Octocorals,1,0.2660109304992627,1,16/12/2018 1:27,IN2018_V06_172,1b,1b,St Helens,79,148.7718798,-41.23629593,Rock,468,3.759244021,36,QT,1,36,NA,926.1233333
172_0468,Sponges,1,0.2660109304992627,1,16/12/2018 1:27,IN2018_V06_172,1b,1b,St Helens,79,148.7718798,-41.23629593,Rock,468,3.759244021,36,QT,1,36,NA,926.1233333
172_0482,Sponges,1,0.15966899447391167,1,16/12/2018 1:29,IN2018_V06_172,1b,1b,St Helens,79,148.7722361,-41.23652652,cobble - boulder,482,6.262956708,NA,QT-2,2,68,NA,936.1866667
172_0488,No-VMEfauna,0,0,1,16/12/2018 1:29,IN2018_V06_172,1b,1b,St Helens,79,148.7724187,-41.23664429,Pebble - gravel,488,5.038157333,4,QT,1,4,NA,936.4222222
172_0493,Black & Octocorals,1,0.19030868432467668,1,16/12/2018 1:30,IN2018_V06_172,1b,1b,St Helens,79,148.7725597,-41.23673365,Rock,493,5.254620952,16,QT,1,16,NA,940.516
172_0493,Hydrocorals,1,0.19030868432467668,1,16/12/2018 1:30,IN2018_V06_172,1b,1b,St Helens,79,148.7725597,-41.23673365,Rock,493,5.254620952,16,QT,1,16,NA,940.516
172_0493,Sponges,1,0.19030868432467668,1,16/12/2018 1:30,IN2018_V06_172,1b,1b,St Helens,79,148.7725597,-41.23673365,Rock,493,5.254620952,16,QT,1,16,NA,940.516
172_0493,Unstalked crinoids,1,0.19030868432467668,1,16/12/2018 1:30,IN2018_V06_172,1b,1b,St Helens,79,148.7725597,-41.23673365,Rock,493,5.254620952,16,QT,1,16,NA,940.516
172_0500,Black & Octocorals,3,0.7323008020421279,1,16/12/2018 1:30,IN2018_V06_172,1b,1b,St Helens,79,148.7727414,-41.23685018,Rock,500,4.096677201,NA,QT-2,2,80,NA,946.0822222
172_0500,Hydrocorals,1,0.24410026734737597,1,16/12/2018 1:30,IN2018_V06_172,1b,1b,St Helens,79,148.7727414,-41.23685018,Rock,500,4.096677201,NA,QT-2,2,80,NA,946.0822222
172_0505,Black & Octocorals,1,0.21192997360305368,1,16/12/2018 1:31,IN2018_V06_172,1b,1b,St Helens,79,148.772866,-41.23693273,cobble - boulder,505,4.718539728,48,QT,1,48,NA,948.6266667
172_0518,Black & Octocorals,1,0.4059560519293509,1,16/12/2018 1:32,IN2018_V06_172,1b,1b,St Helens,79,148.7732105,-41.23715671,Rock,518,2.463320833,NA,QT-2,2,32,NA,957.9133333
172_0530,Hydrocorals,1,0.12558800377148763,1,16/12/2018 1:33,IN2018_V06_172,1b,1b,St Helens,79,148.7735467,-41.23737482,Rock,530,7.962543953,64,QT,1,64,NA,964.2577778
172_0530,Sponges,1,0.12558800377148763,1,16/12/2018 1:33,IN2018_V06_172,1b,1b,St Helens,79,148.7735467,-41.23737482,Rock,530,7.962543953,64,QT,1,64,NA,964.2577778
172_0542,Hydrocorals,1,0.24718991385160827,1,16/12/2018 1:34,IN2018_V06_172,1b,1b,St Helens,79,148.7738748,-41.23758195,Rock,542,4.045472505,24,QT,1,24,NA,973.2125
172_0542,Sponges,4,0.9887596554064331,1,16/12/2018 1:34,IN2018_V06_172,1b,1b,St Helens,79,148.7738748,-41.23758195,Rock,542,4.045472505,24,QT,1,24,NA,973.2125
172_0554,Sponges,1,0.2839027269912194,1,16/12/2018 1:35,IN2018_V06_172,1b,1b,St Helens,79,148.7741857,-41.23778434,Rock,554,3.522333197,56,QT,1,56,NA,981.1
172_0566,Hydrocorals,1,0.08957396450313669,1,16/12/2018 1:36,IN2018_V06_172,1b,1b,St Helens,79,148.7744965,-41.23798043,Rock,566,11.16395825,40,QT,1,40,NA,987.6577778
172_0566,Regular urchins,2,0.17914792900627338,1,16/12/2018 1:36,IN2018_V06_172,1b,1b,St Helens,79,148.7744965,-41.23798043,Rock,566,11.16395825,40,QT,1,40,NA,987.6577778
172_0579,Hydrocorals,1,0.3109365840371807,1,16/12/2018 1:37,IN2018_V06_172,1b,1b,St Helens,79,148.7748411,-41.23818714,Rock,579,3.216089876,72,QT,1,72,NA,995.68
172_0579,Regular urchins,1,0.3109365840371807,1,16/12/2018 1:37,IN2018_V06_172,1b,1b,St Helens,79,148.7748411,-41.23818714,Rock,579,3.216089876,72,QT,1,72,NA,995.68
172_0579,Sponges,4,1.2437463361487229,1,16/12/2018 1:37,IN2018_V06_172,1b,1b,St Helens,79,148.7748411,-41.23818714,Rock,579,3.216089876,72,QT,1,72,NA,995.68
172_0586,Black & Octocorals,2,0.6643026092069007,1,16/12/2018 1:37,IN2018_V06_172,1b,1b,St Helens,79,148.775027,-41.23829513,Rock,586,3.010676117,8,QT,1,8,NA,1001.56
172_0586,Hydrocorals,1,0.3321513046034503,1,16/12/2018 1:37,IN2018_V06_172,1b,1b,St Helens,79,148.775027,-41.23829513,Rock,586,3.010676117,8,QT,1,8,NA,1001.56
172_0586,Sponges,6,1.9929078276207017,1,16/12/2018 1:37,IN2018_V06_172,1b,1b,St Helens,79,148.775027,-41.23829513,Rock,586,3.010676117,8,QT,1,8,NA,1001.56
172_0591,Black & Octocorals,1,0.10890762121973208,1,16/12/2018 1:38,IN2018_V06_172,1b,1b,St Helens,79,148.7751614,-41.23836722,Rock,591,9.182093859,14,QT,1,14,NA,1003.15
172_0591,Hydrocorals,1,0.10890762121973208,1,16/12/2018 1:38,IN2018_V06_172,1b,1b,St Helens,79,148.7751614,-41.23836722,Rock,591,9.182093859,14,QT,1,14,NA,1003.15
172_0597,Black & Octocorals,1,0.23316045866410506,1,16/12/2018 1:38,IN2018_V06_172,1b,1b,St Helens,79,148.7753307,-41.23845638,Rock,597,4.288891889,78,QT,1,78,NA,1007.856
172_0597,Hydrocorals,1,0.23316045866410506,1,16/12/2018 1:38,IN2018_V06_172,1b,1b,St Helens,79,148.7753307,-41.23845638,Rock,597,4.288891889,78,QT,1,78,NA,1007.856
172_0597,Sponges,3,0.6994813759923152,1,16/12/2018 1:38,IN2018_V06_172,1b,1b,St Helens,79,148.7753307,-41.23845638,Rock,597,4.288891889,78,QT,1,78,NA,1007.856
172_0603,Black & Octocorals,1,0.16357246029852954,1,16/12/2018 1:39,IN2018_V06_172,1b,1b,St Helens,79,148.7755355,-41.23857412,Rock,603,6.113498557,46,QT,1,46,NA,1010.226667
172_0603,Hydrocorals,1,0.16357246029852954,1,16/12/2018 1:39,IN2018_V06_172,1b,1b,St Helens,79,148.7755355,-41.23857412,Rock,603,6.113498557,46,QT,1,46,NA,1010.226667
172_0603,Regular urchins,1,0.16357246029852954,1,16/12/2018 1:39,IN2018_V06_172,1b,1b,St Helens,79,148.7755355,-41.23857412,Rock,603,6.113498557,46,QT,1,46,NA,1010.226667
172_0603,Sponges,1,0.16357246029852954,1,16/12/2018 1:39,IN2018_V06_172,1b,1b,St Helens,79,148.7755355,-41.23857412,Rock,603,6.113498557,46,QT,1,46,NA,1010.226667
172_0615,Hydrocorals,1,0.37736037266869643,1,16/12/2018 1:40,IN2018_V06_172,1b,1b,St Helens,79,148.775872,-41.2387683,Rock,615,2.649986783,30,QT,1,30,NA,1018.716
172_0629,Hydrocorals,1,0.2962318925863584,1,16/12/2018 1:41,IN2018_V06_172,1b,1b,St Helens,79,148.7762691,-41.23897749,Rock,629,3.375733758,NA,QT-2,2,62,NA,1025.138
172_0629,Sponges,5,1.4811594629317921,1,16/12/2018 1:41,IN2018_V06_172,1b,1b,St Helens,79,148.7762691,-41.23897749,Rock,629,3.375733758,NA,QT-2,2,62,NA,1025.138
172_0639,Hydrocorals,1,0.2799041238022926,1,16/12/2018 1:42,IN2018_V06_172,1b,1b,St Helens,79,148.776539,-41.2391176,Rock,639,3.572651901,NA,QT-2,2,22,NA,1031.746667
172_0639,Sponges,3,0.8397123714068778,1,16/12/2018 1:42,IN2018_V06_172,1b,1b,St Helens,79,148.776539,-41.2391176,Rock,639,3.572651901,NA,QT-2,2,22,NA,1031.746667
172_0652,Hydrocorals,1,0.07780667102570761,1,16/12/2018 1:43,IN2018_V06_172,1b,1b,St Helens,79,148.7768735,-41.23929448,Rock,652,12.8523684,54,QT,1,54,NA,1040.846667
172_0666,No-VMEfauna,0,0,1,16/12/2018 1:44,IN2018_V06_172,1b,1b,St Helens,79,148.7772091,-41.23948535,Pebble - gravel,666,3.667393522,NA,QT-2,2,38,NA,1047.715
172_0684,Hydrocorals,1,0.2969134599102709,1,16/12/2018 1:46,IN2018_V06_172,1b,1b,St Helens,79,148.7776699,-41.23971251,Rock,684,3.367984733,6,QT,1,6,NA,1052.484
172_0684,Sponges,3,0.8907403797308128,1,16/12/2018 1:46,IN2018_V06_172,1b,1b,St Helens,79,148.7776699,-41.23971251,Rock,684,3.367984733,6,QT,1,6,NA,1052.484
172_0689,No-VMEfauna,0,0,1,16/12/2018 1:46,IN2018_V06_172,1b,1b,St Helens,79,148.7777951,-41.23977269,Rock,689,4.32648736,18,QT,1,18,NA,1053.34
172_0695,Black & Octocorals,1,0.3663048730579034,1,16/12/2018 1:47,IN2018_V06_172,1b,1b,St Helens,79,148.7779562,-41.23985265,Rock,695,2.729966412,82,QT,1,82,NA,1056.366667
172_0701,Hydrocorals,1,0.3779089718838431,1,16/12/2018 1:47,IN2018_V06_172,1b,1b,St Helens,79,148.7781041,-41.23992819,Rock,701,2.646139876,50,QT,1,50,NA,1059.0625
172_0701,Sponges,2,0.7558179437676862,1,16/12/2018 1:47,IN2018_V06_172,1b,1b,St Helens,79,148.7781041,-41.23992819,Rock,701,2.646139876,50,QT,1,50,NA,1059.0625
172_0712,Hydrocorals,1,0.3099330487741933,1,16/12/2018 1:48,IN2018_V06_172,1b,1b,St Helens,79,148.7784055,-41.24009588,Rock,712,3.226503285,NA,QT-2,2,34,NA,1063.04
172_0712,Sponges,2,0.6198660975483866,1,16/12/2018 1:48,IN2018_V06_172,1b,1b,St Helens,79,148.7784055,-41.24009588,Rock,712,3.226503285,NA,QT-2,2,34,NA,1063.04
172_0726,Black & Octocorals,1,0.24593110116448347,1,16/12/2018 1:49,IN2018_V06_172,1b,1b,St Helens,79,148.7787713,-41.24028951,Rock,726,4.066179492,66,QT,1,66,NA,1064.898
172_0726,Hydrocorals,1,0.24593110116448347,1,16/12/2018 1:49,IN2018_V06_172,1b,1b,St Helens,79,148.7787713,-41.24028951,Rock,726,4.066179492,66,QT,1,66,NA,1064.898
172_0726,Sponges,3,0.7377933034934504,1,16/12/2018 1:49,IN2018_V06_172,1b,1b,St Helens,79,148.7787713,-41.24028951,Rock,726,4.066179492,66,QT,1,66,NA,1064.898
172_0738,Black & Octocorals,2,0.30851165584315915,1,16/12/2018 1:50,IN2018_V06_172,1b,1b,St Helens,79,148.7791072,-41.24045694,Rock,738,6.482737239,26,QT,1,26,NA,1069.385714
172_0738,Hydrocorals,1,0.15425582792157957,1,16/12/2018 1:50,IN2018_V06_172,1b,1b,St Helens,79,148.7791072,-41.24045694,Rock,738,6.482737239,26,QT,1,26,NA,1069.385714
172_0738,Sponges,3,0.46276748376473875,1,16/12/2018 1:50,IN2018_V06_172,1b,1b,St Helens,79,148.7791072,-41.24045694,Rock,738,6.482737239,26,QT,1,26,NA,1069.385714
172_0749,Black & Octocorals,2,0.47963076845471186,1,16/12/2018 1:51,IN2018_V06_172,1b,1b,St Helens,79,148.7794416,-41.24063833,Rock,749,4.169874269,NA,QT-2,2,58,NA,1072.175
172_0749,Hydrocorals,1,0.23981538422735593,1,16/12/2018 1:51,IN2018_V06_172,1b,1b,St Helens,79,148.7794416,-41.24063833,Rock,749,4.169874269,NA,QT-2,2,58,NA,1072.175
172_0749,Sponges,2,0.47963076845471186,1,16/12/2018 1:51,IN2018_V06_172,1b,1b,St Helens,79,148.7794416,-41.24063833,Rock,749,4.169874269,NA,QT-2,2,58,NA,1072.175
172_0765,Black & Octocorals,1,0.46041432497255236,1,16/12/2018 1:53,IN2018_V06_172,1b,1b,St Helens,79,148.7798964,-41.24088705,Rock,765,2.171956748,NA,QT-2,2,42,NA,1079.033333
172_0765,Sponges,5,2.3020716248627617,1,16/12/2018 1:53,IN2018_V06_172,1b,1b,St Helens,79,148.7798964,-41.24088705,Rock,765,2.171956748,NA,QT-2,2,42,NA,1079.033333
172_0775,Hydrocorals,1,0.33736746905685566,1,16/12/2018 1:54,IN2018_V06_172,1b,1b,St Helens,79,148.7801721,-41.24103305,Rock,775,2.964126929,74,QT,1,74,NA,1082.426667
172_0775,Sponges,5,1.6868373452842782,1,16/12/2018 1:54,IN2018_V06_172,1b,1b,St Helens,79,148.7801721,-41.24103305,Rock,775,2.964126929,74,QT,1,74,NA,1082.426667
172_0783,Black & Octocorals,1,0.1803969423182258,1,16/12/2018 1:54,IN2018_V06_172,1b,1b,St Helens,79,148.7804201,-41.2411646,Rock,783,5.543331207,10,QT,1,10,NA,1085.055
172_0783,Hydrocorals,1,0.1803969423182258,1,16/12/2018 1:54,IN2018_V06_172,1b,1b,St Helens,79,148.7804201,-41.2411646,Rock,783,5.543331207,10,QT,1,10,NA,1085.055
172_0783,Sponges,3,0.5411908269546775,1,16/12/2018 1:54,IN2018_V06_172,1b,1b,St Helens,79,148.7804201,-41.2411646,Rock,783,5.543331207,10,QT,1,10,NA,1085.055
174_0001,No-VMEfauna,0,0,1,16/12/2018 5:52,IN2018_V06_174,1b,1b,St Helens,77,148.7605088,-41.23022983,Rock,1,1.254337281,55,QT,1,55,NA,594.6155556
174_0022,Black & Octocorals,5,3.0748959522396238,1,16/12/2018 5:54,IN2018_V06_174,1b,1b,St Helens,77,148.7607624,-41.22957226,Rock,22,1.626071281,NA,QT-2,2,23,NA,586.1342857
174_0022,Regular urchins,1,0.6149791904479248,1,16/12/2018 5:54,IN2018_V06_174,1b,1b,St Helens,77,148.7607624,-41.22957226,Rock,22,1.626071281,NA,QT-2,2,23,NA,586.1342857
174_0022,Sponges,5,3.0748959522396238,1,16/12/2018 5:54,IN2018_V06_174,1b,1b,St Helens,77,148.7607624,-41.22957226,Rock,22,1.626071281,NA,QT-2,2,23,NA,586.1342857
174_0025,Black & Octocorals,1,0.12736172699453274,1,16/12/2018 5:54,IN2018_V06_174,1b,1b,St Helens,77,148.7607971,-41.22947754,Rock,25,7.851652326,71,QT,1,71,NA,594.6428571
174_0035,Sponges,1,0.32748055157517864,1,16/12/2018 5:55,IN2018_V06_174,1b,1b,St Helens,77,148.7609108,-41.22917109,Rock,35,3.053616452,7,QT,1,7,NA,612.895
174_0047,No-VMEfauna,0,0,1,16/12/2018 5:56,IN2018_V06_174,1b,1b,St Helens,77,148.7610625,-41.22881057,Rock,47,5.581788982,39,QT,1,39,NA,628.4
174_0049,Sponges,2,0.4451825736728139,1,16/12/2018 5:56,IN2018_V06_174,1b,1b,St Helens,77,148.7610905,-41.22875018,Rock,49,4.492538833,63,QT,1,63,NA,626.06
174_0071,Sponges,1,0.5436682197274254,1,16/12/2018 5:58,IN2018_V06_174,1b,1b,St Helens,77,148.7613679,-41.22814061,Coral rubble,71,1.8393571,31,QT,1,31,NA,657.43
174_0073,No-VMEfauna,0,0,1,16/12/2018 5:58,IN2018_V06_174,1b,1b,St Helens,77,148.7613886,-41.22808497,Coral rubble,73,4.28166727,79,QT,1,79,NA,659.106
174_0083,No-VMEfauna,0,0,1,16/12/2018 5:59,IN2018_V06_174,1b,1b,St Helens,77,148.7615137,-41.22778133,Coral rubble,83,5.792546646,15,QT,1,15,NA,674.32
174_0095,No-VMEfauna,0,0,1,16/12/2018 6:00,IN2018_V06_174,1b,1b,St Helens,77,148.7616477,-41.22744607,Coral rubble,95,6.48236551,47,QT,1,47,NA,686.74
174_0097,Sponges,2,1.9202021570396992,1,16/12/2018 6:00,IN2018_V06_174,1b,1b,St Helens,77,148.761665,-41.22739157,Coral rubble,97,1.041557001,59,QT,1,59,NA,688.46
174_0122,Black & Octocorals,6,2.274052990492172,1,16/12/2018 6:02,IN2018_V06_174,1b,1b,St Helens,77,148.7618877,-41.22670921,Rock,122,2.638460944,NA,QT-2,2,75,NA,713.42
174_0122,Sponges,13,4.9271148127330395,1,16/12/2018 6:02,IN2018_V06_174,1b,1b,St Helens,77,148.7618877,-41.22670921,Rock,122,2.638460944,NA,QT-2,2,75,NA,713.42
174_0131,Black & Octocorals,3,1.436802190973914,1,16/12/2018 6:03,IN2018_V06_174,1b,1b,St Helens,77,148.7619808,-41.22647193,Rock,131,2.08797009,11,QT,1,11,NA,722.88
174_0131,Hydrocorals,1,0.4789340636579713,1,16/12/2018 6:03,IN2018_V06_174,1b,1b,St Helens,77,148.7619808,-41.22647193,Rock,131,2.08797009,11,QT,1,11,NA,722.88
174_0131,Sponges,6,2.873604381947828,1,16/12/2018 6:03,IN2018_V06_174,1b,1b,St Helens,77,148.7619808,-41.22647193,Rock,131,2.08797009,11,QT,1,11,NA,722.88
174_0142,Black & Octocorals,2,0.4189430017583006,1,16/12/2018 6:04,IN2018_V06_174,1b,1b,St Helens,77,148.7621071,-41.22618399,Rock,142,4.773919105,NA,QT-2,2,43,NA,733.48
174_0147,No-VMEfauna,0,0,1,16/12/2018 6:04,IN2018_V06_174,1b,1b,St Helens,77,148.7621611,-41.2260552,Coral rubble,147,1.653796,NA,QT-2,2,67,NA,738.76
174_0167,No-VMEfauna,0,0,1,16/12/2018 6:06,IN2018_V06_174,1b,1b,St Helens,77,148.7623907,-41.22552257,Coral rubble,167,4.668581276,35,QT,1,35,NA,762.72
174_0179,No-VMEfauna,0,0,1,16/12/2018 6:07,IN2018_V06_174,1b,1b,St Helens,77,148.7625628,-41.22521031,Pebble - gravel,179,1.707869991,19,QT,1,19,NA,770.14
174_0191,Black & Octocorals,3,0.9915174266282037,1,16/12/2018 6:08,IN2018_V06_174,1b,1b,St Helens,77,148.7627093,-41.22490405,Pebble - gravel,191,3.025665429,51,QT,1,51,NA,778.84
174_0194,No-VMEfauna,0,0,1,16/12/2018 6:08,IN2018_V06_174,1b,1b,St Helens,77,148.7627477,-41.22482634,Coral rubble,194,10.73444966,NA,QT-2,2,57,NA,780.3555556
174_0217,Black & Octocorals,57,6.524113886988595,1,16/12/2018 6:10,IN2018_V06_174,1b,1b,St Helens,77,148.7630188,-41.22421761,Rock,217,8.736818668,73,QT,1,73,NA,784.78
174_0217,Hydrocorals,1,0.11445813836822097,1,16/12/2018 6:10,IN2018_V06_174,1b,1b,St Helens,77,148.7630188,-41.22421761,Rock,217,8.736818668,73,QT,1,73,NA,784.78
174_0217,Stalked crinoids,2,0.22891627673644194,1,16/12/2018 6:10,IN2018_V06_174,1b,1b,St Helens,77,148.7630188,-41.22421761,Rock,217,8.736818668,73,QT,1,73,NA,784.78
174_0224,Black & Octocorals,2,0.3998540613446612,1,16/12/2018 6:10,IN2018_V06_174,1b,1b,St Helens,77,148.7630862,-41.22403353,Rock,224,5.001824899,NA,QT-2,2,9,NA,790.44
174_0224,Hydrocorals,1,0.1999270306723306,1,16/12/2018 6:10,IN2018_V06_174,1b,1b,St Helens,77,148.7630862,-41.22403353,Rock,224,5.001824899,NA,QT-2,2,9,NA,790.44
174_0224,Sponges,11,2.199197337395637,1,16/12/2018 6:10,IN2018_V06_174,1b,1b,St Helens,77,148.7630862,-41.22403353,Rock,224,5.001824899,NA,QT-2,2,9,NA,790.44
174_0236,Black & Octocorals,11,1.6334578010902712,1,16/12/2018 6:11,IN2018_V06_174,1b,1b,St Helens,77,148.7632104,-41.22371673,Rock,236,6.734180701,NA,QT-2,2,41,NA,806.9
174_0236,Sponges,12,1.7819539648257503,1,16/12/2018 6:11,IN2018_V06_174,1b,1b,St Helens,77,148.7632104,-41.22371673,Rock,236,6.734180701,NA,QT-2,2,41,NA,806.9
174_0236,Stalked crinoids,1,0.1484961637354792,1,16/12/2018 6:11,IN2018_V06_174,1b,1b,St Helens,77,148.7632104,-41.22371673,Rock,236,6.734180701,NA,QT-2,2,41,NA,806.9
174_0241,Black & Octocorals,3,0.4368413682443275,1,16/12/2018 6:12,IN2018_V06_174,1b,1b,St Helens,77,148.7632499,-41.22360192,Rock,241,6.867481466,65,QT,1,65,NA,808.8
174_0241,Hydrocorals,1,0.14561378941477582,1,16/12/2018 6:12,IN2018_V06_174,1b,1b,St Helens,77,148.7632499,-41.22360192,Rock,241,6.867481466,65,QT,1,65,NA,808.8
174_0241,Sponges,3,0.4368413682443275,1,16/12/2018 6:12,IN2018_V06_174,1b,1b,St Helens,77,148.7632499,-41.22360192,Rock,241,6.867481466,65,QT,1,65,NA,808.8
174_0241,Stalked crinoids,2,0.29122757882955164,1,16/12/2018 6:12,IN2018_V06_174,1b,1b,St Helens,77,148.7632499,-41.22360192,Rock,241,6.867481466,65,QT,1,65,NA,808.8
174_0241,Unstalked crinoids,1,0.14561378941477582,1,16/12/2018 6:12,IN2018_V06_174,1b,1b,St Helens,77,148.7632499,-41.22360192,Rock,241,6.867481466,65,QT,1,65,NA,808.8
174_0260,Black & Octocorals,3,0.767269630416255,1,16/12/2018 6:14,IN2018_V06_174,1b,1b,St Helens,77,148.7634646,-41.22308984,Rock,260,3.909968388,NA,QT-2,2,33,NA,820.8
174_0260,Hydrocorals,1,0.255756543472085,1,16/12/2018 6:14,IN2018_V06_174,1b,1b,St Helens,77,148.7634646,-41.22308984,Rock,260,3.909968388,NA,QT-2,2,33,NA,820.8
174_0260,Sponges,5,1.278782717360425,1,16/12/2018 6:14,IN2018_V06_174,1b,1b,St Helens,77,148.7634646,-41.22308984,Rock,260,3.909968388,NA,QT-2,2,33,NA,820.8
174_0264,Black & Octocorals,3,0.3410209118210865,1,16/12/2018 6:14,IN2018_V06_174,1b,1b,St Helens,77,148.7635048,-41.22300216,Rock,264,8.797114476,NA,QT-2,2,81,NA,819.9
174_0264,D.horridus,3,0.3410209118210865,1,16/12/2018 6:14,IN2018_V06_174,1b,1b,St Helens,77,148.7635048,-41.22300216,Rock,264,8.797114476,NA,QT-2,2,81,NA,819.9
174_0264,Hydrocorals,1,0.1136736372736955,1,16/12/2018 6:14,IN2018_V06_174,1b,1b,St Helens,77,148.7635048,-41.22300216,Rock,264,8.797114476,NA,QT-2,2,81,NA,819.9
174_0274,Black & Octocorals,2,0.9689838840034509,1,16/12/2018 6:15,IN2018_V06_174,1b,1b,St Helens,77,148.7636144,-41.22275977,cobble - boulder,274,2.064017816,17,QT,1,17,NA,828.08
174_0274,Hydrocorals,1,0.48449194200172546,1,16/12/2018 6:15,IN2018_V06_174,1b,1b,St Helens,77,148.7636144,-41.22275977,cobble - boulder,274,2.064017816,17,QT,1,17,NA,828.08
174_0274,Sponges,4,1.9379677680069018,1,16/12/2018 6:15,IN2018_V06_174,1b,1b,St Helens,77,148.7636144,-41.22275977,cobble - boulder,274,2.064017816,17,QT,1,17,NA,828.08
174_0286,Black & Octocorals,5,0.7592668148020721,1,16/12/2018 6:16,IN2018_V06_174,1b,1b,St Helens,77,148.7637543,-41.22246772,Rock,286,6.585300322,49,QT,1,49,NA,836
174_0286,D.horridus,1,0.15185336296041443,1,16/12/2018 6:16,IN2018_V06_174,1b,1b,St Helens,77,148.7637543,-41.22246772,Rock,286,6.585300322,49,QT,1,49,NA,836
174_0286,Hydrocorals,1,0.15185336296041443,1,16/12/2018 6:16,IN2018_V06_174,1b,1b,St Helens,77,148.7637543,-41.22246772,Rock,286,6.585300322,49,QT,1,49,NA,836
174_0286,Sponges,1,0.15185336296041443,1,16/12/2018 6:16,IN2018_V06_174,1b,1b,St Helens,77,148.7637543,-41.22246772,Rock,286,6.585300322,49,QT,1,49,NA,836
174_0289,Hydrocorals,1,0.6701090867365774,1,16/12/2018 6:16,IN2018_V06_174,1b,1b,St Helens,77,148.7637867,-41.22240022,Rock,289,1.492294344,61,QT,1,61,NA,840.72
174_0289,Sponges,2,1.3402181734731549,1,16/12/2018 6:16,IN2018_V06_174,1b,1b,St Helens,77,148.7637867,-41.22240022,Rock,289,1.492294344,61,QT,1,61,NA,840.72
174_0310,No-VMEfauna,0,0,1,16/12/2018 6:18,IN2018_V06_174,1b,1b,St Helens,77,148.7640121,-41.22191546,Pebble - gravel,310,6.09280109,29,QT,1,29,NA,855.3
174_0314,No-VMEfauna,0,0,1,16/12/2018 6:18,IN2018_V06_174,1b,1b,St Helens,77,148.7640468,-41.22183227,Pebble - gravel,314,6.16341696,NA,QT-2,2,77,NA,858.02
174_0322,No-VMEfauna,0,0,1,16/12/2018 6:19,IN2018_V06_174,1b,1b,St Helens,77,148.7641183,-41.22165537,Pebble - gravel,322,2.755065506,13,QT,1,13,NA,856.9
174_0334,No-VMEfauna,0,0,1,16/12/2018 6:20,IN2018_V06_174,1b,1b,St Helens,77,148.7642368,-41.22139026,Pebble - gravel,334,4.058451994,45,QT,1,45,NA,864.7
174_0337,Black & Octocorals,1,0.2867868583220223,1,16/12/2018 6:20,IN2018_V06_174,1b,1b,St Helens,77,148.7642689,-41.22132935,Rock,337,3.486910125,69,QT,1,69,NA,867.1
174_0346,No-VMEfauna,0,0,1,16/12/2018 6:21,IN2018_V06_174,1b,1b,St Helens,77,148.7644006,-41.22109975,Rock,346,4.920956932,5,QT,1,5,NA,870.4
174_0358,No-VMEfauna,0,0,1,16/12/2018 6:22,IN2018_V06_174,1b,1b,St Helens,77,148.76455,-41.22082311,Pebble - gravel,358,4.869529303,37,QT,1,37,NA,873
174_0370,No-VMEfauna,0,0,1,16/12/2018 6:23,IN2018_V06_174,1b,1b,St Helens,77,148.7646994,-41.22056796,Rock,370,1.755063245,21,QT,1,21,NA,884.54
174_0384,No-VMEfauna,0,0,1,16/12/2018 6:24,IN2018_V06_174,1b,1b,St Helens,77,148.7648913,-41.22024982,Pebble - gravel,384,2.119673928,56,QT,1,56,NA,896.82
174_0406,No-VMEfauna,0,0,1,16/12/2018 6:26,IN2018_V06_174,1b,1b,St Helens,77,148.7651459,-41.21978532,Pebble - gravel,406,2.868324994,24,QT,1,24,NA,911.58
174_0408,No-VMEfauna,0,0,1,16/12/2018 6:26,IN2018_V06_174,1b,1b,St Helens,77,148.765169,-41.21974484,Pebble - gravel,408,1.351659687,72,QT,1,72,NA,912.1
174_0418,Irregular urchins,1,0.14108381891897204,1,16/12/2018 6:27,IN2018_V06_174,1b,1b,St Helens,77,148.7653034,-41.21954212,Pebble - gravel,418,7.087985055,8,QT,1,8,NA,915.16
174_0430,No-VMEfauna,0,0,1,16/12/2018 6:28,IN2018_V06_174,1b,1b,St Helens,77,148.7654993,-41.21931409,Pebble - gravel,430,6.155668648,40,QT,1,40,NA,921.14
174_0433,No-VMEfauna,0,0,1,16/12/2018 6:29,IN2018_V06_174,1b,1b,St Helens,77,148.7655484,-41.21925928,Pebble - gravel,433,3.570176239,NA,QT-2,2,64,NA,926
