image_key,NS,SC-ENLP,SC-MAD,SC-SOL,SU-BBAR,SU-BCOR,SU-BOL,SU-BOTH,SU-COB,SU-CONBIO,SU-ENLP,SU-MAD,SU-PEBGRAV,SU-ROK,SU-SAMU,SU-SOL,<NA>,INDEX_RECORDED_TIMESTAMP,SVY_OPS,Transect Priority,NEW priority,MapLoc,Target RANSMPL (1/10),KF_USBL_LON,KF_USBL_LAT,SubstConc (17-7-19),IMAGE_NO,QUAD-Size,RANSEL_NO,RAN_SEL_STAT,"Selection round (1 orig sel, 2 replacement)",SelNo-NS replaced,COMMENTS,depth,OV_group,OV_CAT
044_0252,0,0,0,0,0,0,0,3.7037037037037037,0,NA,0,0,59.25925925925926,0,37.03703703703704,0,NA,28/11/2018 21:48,IN2018_V06_044,4 - fished?,1c,Sisters,72,147.2506892,-44.26591736,Coral rubble,252,5.43161712,114,QT-2,2,2,NA,1181.094,Rubble,MedAb - with clumps - dead
044_0267,0,0,0,0,0,5.357142857142857,3.5714285714285716,5.357142857142857,0,NA,0,0,55.357142857142854,17.857142857142858,12.5,0,NA,28/11/2018 21:49,IN2018_V06_044,4 - fished?,1c,Sisters,72,147.2510514,-44.26562583,Pebble - gravel,267,11.1673198,18,QT,1,18,NA,1191.2225,Rubble,Isolated fragments/ clumps
044_0282,0,0,0,0,0,0,0,16.666666666666668,0,45.833333333333336,0,0,37.5,0,0,0,NA,28/11/2018 21:51,IN2018_V06_044,4 - fished?,1c,Sisters,72,147.2514218,-44.26535523,Coral rubble,282,NA,NA,to QT,2,62,NA,1207.1675,Rubble,MedAb
044_0295,0,0,0,0,0,0,0,0,0,NA,0,0,100,0,0,0,NA,28/11/2018 21:52,IN2018_V06_044,4 - fished?,1c,Sisters,72,147.2517552,-44.26512489,Pebble - gravel,295,NA,NA,to QT,2,46,NA,1220.67,NA,NA
044_0314,0,0,0,0,0,0,0,41.1764705882353,0,29.41176470588235,0,0,11.764705882352942,0,17.647058823529413,0,NA,28/11/2018 21:53,IN2018_V06_044,4 - fished?,1c,Sisters,72,147.2522444,-44.26480266,Pebble - gravel,314,3.407143764,38,QT,1,38,NA,1233.54,Rubble,MedAb
044_0319,0,0,0,0,0,0,0,0,0,NA,0,0,76.19047619047619,0,23.80952380952381,0,NA,28/11/2018 21:54,IN2018_V06_044,4 - fished?,1c,Sisters,72,147.252374,-44.26471805,Pebble - gravel,319,4.234775432,102,QT-2,2,14,NA,1239.785714,Rubble,Isolated fragments/ clumps
044_0325,0,0,0,0,0,3.5714285714285716,0,7.142857142857143,0,NA,0,0,53.57142857142857,0,35.714285714285715,0,NA,28/11/2018 21:54,IN2018_V06_044,4 - fished?,1c,Sisters,72,147.2525244,-44.26462276,Pebble - gravel,325,5.551169512,70,QT,1,70,NA,1246.3,Rubble,Isolated fragments/ clumps
044_0334,0,0,0,0,0,0,0,2.5,0,NA,0,0,67.5,0,30,0,NA,28/11/2018 21:55,IN2018_V06_044,4 - fished?,1c,Sisters,72,147.2527757,-44.26446625,Pebble - gravel,334,NA,6,to QT,1,6,NA,1248.848889,Rubble,Isolated fragments/ clumps
044_0342,0,0,0,0,0,0,0,0,0,NA,0,0,100,0,0,0,NA,28/11/2018 21:56,IN2018_V06_044,4 - fished?,1c,Sisters,72,147.2530231,-44.26431982,Pebble - gravel,342,6.321674318,118,QT-2,2,54,NA,1256.6,Other,No rubble or matrix
044_0356,0,0,0,0,0,0,0,0,0,NA,0,0,100,0,0,0,NA,28/11/2018 21:57,IN2018_V06_044,4 - fished?,1c,Sisters,72,147.2534222,-44.26409444,Pebble - gravel,356,5.848832686,22,QT,1,22,NA,NA,Rubble,Isolated fragments/ clumps
044_0361,0,0,0,0,0,0,0,0,0,NA,0,0,100,0,0,0,NA,28/11/2018 21:57,IN2018_V06_044,4 - fished?,1c,Sisters,72,147.2535424,-44.26402873,Pebble - gravel,361,NA,NA,to QT,2,25,NA,1263.395,Other,No rubble or matrix
044_0371,0,0,0,0,0,0,0,0,0,NA,0,0,100,0,0,0,NA,28/11/2018 21:58,IN2018_V06_044,4 - fished?,1c,Sisters,72,147.2538131,-44.26388408,Pebble - gravel,371,NA,NA,to QT,2,57,NA,1266.231111,Other,No rubble or matrix
044_0378,0,0,0,0,0,0,0,0,0,NA,0,0,100,0,0,0,NA,28/11/2018 21:59,IN2018_V06_044,4 - fished?,1c,Sisters,72,147.2540125,-44.263781,Sand - mud (<2mm),378,NA,NA,to QT,2,41,NA,1269.755,Other,No rubble or matrix
044_0399,0,0,0,0,0,0,0,0,0,7.5,0,0,35,37.5,20,0,NA,28/11/2018 22:01,IN2018_V06_044,4 - fished?,1c,Sisters,72,147.254609,-44.26350433,Rock,399,NA,NA,to QT,2,9,NA,1276.7,Other,No rubble or matrix
044_0406,0,0,0,0,0,0,0,0,0,NA,0,0,78.08219178082192,4.109589041095891,17.80821917808219,0,NA,28/11/2018 22:01,IN2018_V06_044,4 - fished?,1c,Sisters,72,147.2548352,-44.26340866,Pebble - gravel,406,NA,NA,to QT,2,33,NA,1275.491111,Other,No rubble or matrix
044_0413,0,0,0,0,0,0,0,0,0,NA,0,0,87.09677419354838,0,12.903225806451612,0,NA,28/11/2018 22:02,IN2018_V06_044,4 - fished?,1c,Sisters,72,147.2550561,-44.26332172,Pebble - gravel,413,NA,NA,to QT,2,65,NA,1281.2275,Other,No rubble or matrix
044_0417,0,0,0,0,0,0,0,0,0,NA,0,0,2.985074626865672,25.37313432835821,71.64179104477611,0,NA,28/11/2018 22:02,IN2018_V06_044,4 - fished?,1c,Sisters,72,147.255182,-44.26327465,Rock,417,NA,NA,to QT,2,1,NA,1284.355,Rubble,Isolated fragments/ clumps
044_0425,0,0,0,0,0,0,0,0,0,NA,0,0,68.42105263157895,21.05263157894737,10.526315789473685,0,NA,28/11/2018 22:03,IN2018_V06_044,4 - fished?,1c,Sisters,72,147.2554416,-44.26318636,Rock,425,3.87154027,49,QT,1,49,NA,1285.145,Rubble,Isolated fragments/ clumps
044_0445,0,0,0,0,0,0,0,0,0,NA,0,0,38.63636363636363,47.72727272727273,13.636363636363637,0,NA,28/11/2018 22:04,IN2018_V06_044,4 - fished?,1c,Sisters,72,147.2561086,-44.26298548,Rock,445,8.701337739,17,QT,1,17,NA,1293.6875,Other,No rubble or matrix
044_0450,0,0,0,0,0,0,0,0,0,NA,0,0,100,0,0,0,NA,28/11/2018 22:05,IN2018_V06_044,4 - fished?,1c,Sisters,72,147.2562657,-44.26293424,Pebble - gravel,450,NA,NA,to QT,2,29,NA,1298.208889,Other,No rubble or matrix
044_0461,0,0,0,0,0,0,0,0,0,NA,0,0,100,0,0,0,NA,28/11/2018 22:06,IN2018_V06_044,4 - fished?,1c,Sisters,72,147.2566169,-44.26282757,Rock,461,NA,NA,to QT,2,61,NA,1302.162222,Other,No rubble or matrix
044_0470,0,0,0,0,0,0,0,0,0,NA,0,0,100,0,0,0,NA,28/11/2018 22:06,IN2018_V06_044,4 - fished?,1c,Sisters,72,147.2568901,-44.2627484,Pebble - gravel,470,7.909115659,45,QT,1,45,NA,1306.742222,Other,No rubble or matrix
044_0490,0,0,0,0,0,0,0,0,0,NA,0,0,100,0,0,0,NA,28/11/2018 22:08,IN2018_V06_044,4 - fished?,1c,Sisters,72,147.2574977,-44.26259394,Pebble - gravel,490,6.326060008,13,QT,1,13,NA,1317.375,Rubble,Isolated fragments/ clumps
044_0498,0,0,0,0,0,0,0,0,0,NA,0,0,0,52.94117647058823,47.05882352941177,0,NA,28/11/2018 22:09,IN2018_V06_044,4 - fished?,1c,Sisters,72,147.2577503,-44.26252949,Rock,498,3.48546123,101,QT-2,2,37,NA,1318.538,Other,No rubble or matrix
044_0503,0,0,0,0,0,0,0,0,0,NA,0,0,0,66.66666666666667,33.333333333333336,0,NA,28/11/2018 22:09,IN2018_V06_044,4 - fished?,1c,Sisters,72,147.2579371,-44.26248304,Rock,503,5.368697532,69,QT,1,69,NA,1319.71,Other,No rubble or matrix
044_0512,0,0,0,0,0,0,0,0,0,NA,0,0,62.16216216216216,32.432432432432435,5.405405405405405,0,NA,28/11/2018 22:10,IN2018_V06_044,4 - fished?,1c,Sisters,72,147.2582417,-44.26241634,Rock,512,7.373608963,5,QT,1,5,NA,1324.622857,Other,No rubble or matrix
044_0514,0,0,0,0,0,0,0,0,0,NA,0,0,16.666666666666668,58.333333333333336,25,0,NA,28/11/2018 22:10,IN2018_V06_044,4 - fished?,1c,Sisters,72,147.2583088,-44.2624031,Pebble - gravel,514,4.74361866,53,QT,1,53,NA,1324.904444,Other,No rubble or matrix
044_0535,0,0,0,0,0,0,0,0,0,NA,0,0,22.448979591836736,57.142857142857146,20.408163265306122,0,NA,28/11/2018 22:12,IN2018_V06_044,4 - fished?,1c,Sisters,72,147.2590567,-44.26225247,Rock,535,9.763593856,21,QT,1,21,NA,1328.911111,Other,No rubble or matrix
044_0537,0,0,0,0,0,0,0,0,0,NA,0,0,23.333333333333332,70,6.666666666666667,0,NA,28/11/2018 22:12,IN2018_V06_044,4 - fished?,1c,Sisters,72,147.2591258,-44.26223863,Rock,537,6.091631143,27,QT,1,27,NA,1331.002857,Other,No rubble or matrix
044_0549,0,0,0,0,0,0,0,0,0,NA,0,0,0,75.67567567567568,24.324324324324323,0,NA,28/11/2018 22:13,IN2018_V06_044,4 - fished?,1c,Sisters,72,147.2595502,-44.26215691,Rock,549,NA,NA,to QT,2,59,NA,1334.32,Other,No rubble or matrix
044_0557,0,0,0,0,0,0,0,0,0,NA,0,0,0,70.76923076923077,29.23076923076923,0,NA,28/11/2018 22:14,IN2018_V06_044,4 - fished?,1c,Sisters,72,147.2598683,-44.26210081,Rock,557,NA,NA,to QT,2,432,Should be 43!,1335.412,Other,No rubble or matrix
044_0570,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,28/11/2018 22:15,IN2018_V06_044,4 - fished?,1c,Sisters,72,147.2604012,-44.26199794,Rock,570,7.988401293,75,QT-2,2,11,NA,1340.72,Other,No rubble or matrix
044_0583,0,0,0,0,0,0,0,0,0,NA,0,0,0,87.5,12.5,0,NA,28/11/2018 22:16,IN2018_V06_044,4 - fished?,1c,Sisters,72,147.2609397,-44.2618727,Rock,583,NA,NA,to QT,2,35,NA,1347.255,Other,No rubble or matrix
044_0592,0,0,0,0,0,0,0,0,0,NA,0,0,0,97.72727272727273,2.272727272727273,0,NA,28/11/2018 22:17,IN2018_V06_044,4 - fished?,1c,Sisters,72,147.2612871,-44.26179849,Rock,592,8.798817038,67,QT,1,67,NA,1351.211429,Other,No rubble or matrix
044_0604,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,28/11/2018 22:18,IN2018_V06_044,4 - fished?,1c,Sisters,72,147.2617405,-44.26170692,Rock,604,13.62370984,51,QT,1,51,NA,1354.708,Other,No rubble or matrix
044_0609,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,28/11/2018 22:18,IN2018_V06_044,4 - fished?,1c,Sisters,72,147.2619289,-44.26166636,Rock,609,8.961335615,115,QT-2,2,3,NA,1358.4325,Other,No rubble or matrix
044_0624,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,28/11/2018 22:19,IN2018_V06_044,4 - fished?,1c,Sisters,72,147.2624782,-44.26156299,Rock,624,4.806784384,19,QT,1,19,NA,1361.98375,Other,No rubble or matrix
044_0626,0,0,0,0,0,0,0,0,0,NA,0,0,0,93.33333333333333,6.666666666666667,0,NA,28/11/2018 22:20,IN2018_V06_044,4 - fished?,1c,Sisters,72,147.2625458,-44.26155161,Rock,626,11.91702893,31,QT,1,31,NA,1363.336667,Other,No rubble or matrix
044_0637,0,0,0,0,4.25531914893617,0,0,21.27659574468085,0,14.893617021276595,0,0,8.51063829787234,29.78723404255319,21.27659574468085,0,NA,28/11/2018 22:20,IN2018_V06_044,4 - fished?,1c,Sisters,72,147.2629172,-44.2614918,Rock,637,9.364230371,63,QT,1,63,NA,1366.222857,Other,No rubble or matrix
044_0648,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,28/11/2018 22:21,IN2018_V06_044,4 - fished?,1c,Sisters,72,147.2632986,-44.26144426,Rock,648,5.249285841,47,QT,1,47,NA,1369.8525,Other,No rubble or matrix
044_0668,0,0,0,0,0,0,0,46,0,36,0,0,0,18,0,0,NA,28/11/2018 22:23,IN2018_V06_044,4 - fished?,1c,Sisters,72,147.2639613,-44.26135297,Rock,668,9.998452693,15,QT,1,15,NA,1377.017143,Other,No rubble or matrix
044_0670,0,0,0,0,0,0,0,32.25806451612903,0,NA,0,0,0,67.74193548387096,0,0,NA,28/11/2018 22:23,IN2018_V06_044,4 - fished?,1c,Sisters,72,147.2640265,-44.26134024,Rock,670,6.161172873,39,QT,1,39,NA,1378.05,Other,No rubble or matrix
044_0682,0,0,0,0,0,6.25,0,6.25,0,12.5,0,0,0,68.75,6.25,0,NA,28/11/2018 22:24,IN2018_V06_044,4 - fished?,1c,Sisters,72,147.2644364,-44.26125585,Rock,682,3.154971698,71,QT,1,71,NA,1380.455556,Rubble,LowAb - no clumps
044_0704,0,0,0,0,0,0,0,15.384615384615385,0,23.076923076923077,0,0,0,61.53846153846154,0,0,NA,28/11/2018 22:26,IN2018_V06_044,4 - fished?,1c,Sisters,72,147.2651754,-44.26109226,Rock,704,2.60824438,87,QT-2,2,55,NA,1395.3575,Rubble,LowAb - no clumps
044_0713,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,28/11/2018 22:27,IN2018_V06_044,4 - fished?,1c,Sisters,72,147.2655213,-44.26100847,Rock,713,4.924564586,23,QT,1,23,NA,1400.515,Other,No rubble or matrix
045_0024,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,100,NA,29/11/2018 0:42,IN2018_V06_045,1,1,Hill K1,44,147.387065,-44.29283003,Coral reef substrate,24,5.676920952,17,QT,1,17,NA,1239.9,Matrix,High - reef
045_0041,0,0,0,1.5873015873015872,0,0,0,0,0,NA,0,0,0,0,0,98.41269841269842,NA,29/11/2018 0:43,IN2018_V06_045,1,1,Hill K1,44,147.3873046,-44.29250422,Coral reef substrate,41,13.92524904,73,QT-2,2,9,NA,1251.16,Matrix,High - reef
045_0048,0,0,0,1.8867924528301887,0,0,0,0,0,NA,0,0,0,0,0,98.11320754716981,NA,29/11/2018 0:44,IN2018_V06_045,1,1,Hill K1,44,147.38741,-44.29237519,Coral reef substrate,48,7.724019341,57,QT-2,2,25,NA,1255.7,Matrix,High - reef
045_0065,0,0,0,3.278688524590164,0,0,0,0,0,NA,0,0,0,0,0,96.72131147540983,NA,29/11/2018 0:45,IN2018_V06_045,1,1,Hill K1,44,147.3876824,-44.29197594,Coral reef substrate,65,12.15092016,5,QT,1,5,NA,1270.4,Matrix,High - reef
045_0089,0,0,0,0,0,0,0,0,0,14.285714285714286,0,0,0,0,0,85.71428571428571,NA,29/11/2018 0:47,IN2018_V06_045,1,1,Hill K1,44,147.3880551,-44.29153827,Coral reef substrate,89,13.23443282,45,QT,1,45,NA,1311.32,Matrix,High - reef
045_0107,0,0,0,0,0,0,0,0,0,3.6363636363636362,0,0,0,0,7.2727272727272725,89.0909090909091,NA,29/11/2018 0:49,IN2018_V06_045,1,1,Hill K1,44,147.3882972,-44.29116999,Coral rubble,107,10.96503882,29,QT,1,29,NA,1339.42,Matrix,Low - shaved
045_0131,0,0,0,0,0,4.545454545454546,0,4.545454545454546,0,NA,0,0,0,90.9090909090909,0,0,NA,29/11/2018 0:51,IN2018_V06_045,1,1,Hill K1,44,147.388677,-44.29067989,Rock,131,7.460174494,51,QT-2,2,19,NA,1378.1,Matrix,High - reef
045_0144,0,0,0,0,0,0,0,0,0,11.320754716981131,0,0,0,7.547169811320755,5.660377358490566,75.47169811320755,NA,29/11/2018 0:52,IN2018_V06_045,1,1,Hill K1,44,147.3888517,-44.29037464,Coral rubble,144,5.528132035,43,QT,1,43,NA,1392.9,Matrix,Low - with patch - live
045_0151,0,0,0,1.36986301369863,0,0,0,0,0,17.80821917808219,0,0,0,0,5.47945205479452,75.34246575342466,NA,29/11/2018 0:52,IN2018_V06_045,1,1,Hill K1,44,147.3889423,-44.29023045,Coral rubble,151,8.294711043,75,QT-2,2,11,NA,1398.76,Matrix,Low - with patch - live
045_0172,0,0,0,0,0,0,0,0,0,15.384615384615385,0,0,0,0,12.307692307692308,72.3076923076923,NA,29/11/2018 0:54,IN2018_V06_045,1,1,Hill K1,44,147.3892788,-44.28980366,Coral rubble,172,11.4698114,39,QT,1,39,NA,1440.1,Matrix,Low - with patch - dead
045_0179,0,0,0,0,0,63.888888888888886,0,0,0,5.555555555555555,0,0,0,0,8.333333333333334,22.22222222222222,NA,29/11/2018 0:55,IN2018_V06_045,1,1,Hill K1,44,147.3893964,-44.28965637,Coral rubble,179,6.001417149,71,QT-2,2,7,NA,1445.4,Matrix,Low - with patch - dead
045_0203,0,0,0,0,0,10.638297872340425,0,0,0,NA,0,0,0,0,48.93617021276596,40.42553191489362,NA,29/11/2018 0:57,IN2018_V06_045,1,1,Hill K1,44,147.3897929,-44.28911816,Coral rubble,203,9.453903078,15,QT,1,15,NA,1468.18,Matrix,High - reef
045_0234,0,0,0,0,0,30.76923076923077,0,0,0,12.820512820512821,0,0,0,7.6923076923076925,20.512820512820515,28.205128205128204,NA,29/11/2018 1:00,IN2018_V06_045,1,1,Hill K1,44,147.3903924,-44.2884889,Rock,234,13.9844137,66,QT-2,2,2,NA,1514.86,Matrix,Low - shaved
045_0241,0,0,0,0,0,13.043478260869565,0,0,0,2.1739130434782608,0,0,0,54.34782608695652,8.695652173913043,21.73913043478261,NA,29/11/2018 1:00,IN2018_V06_045,1,1,Hill K1,44,147.3905254,-44.28836572,Rock,241,4.410432611,50,QT-2,2,18,NA,1520.04,Matrix,Low - with patch - dead
045_0261,0,0,0,0,0,15.714285714285714,0,0,0,NA,0,0,0,4.285714285714286,20,60,NA,29/11/2018 1:02,IN2018_V06_045,1,1,Hill K1,44,147.3909191,-44.28798027,Rock,261,14.63376167,74,QT-2,2,10,NA,1556.74,Matrix,Low - sediment filled
045_0272,0,0,0,0,0,20,0,0,0,3.3333333333333335,0,0,0,36.666666666666664,40,0,NA,29/11/2018 1:03,IN2018_V06_045,1,1,Hill K1,44,147.3911317,-44.28775901,Rock,272,6.045490903,26,QT,1,26,NA,1575.18,Matrix,Low - sediment filled
045_0289,0,0,0,0,0,0,0,0,0,NA,0,0,0,93.47826086956522,6.521739130434782,0,NA,29/11/2018 1:04,IN2018_V06_045,1,1,Hill K1,44,147.3914315,-44.28735627,Rock,289,7.102352921,70,QT-2,2,6,NA,1600.623077,Other,No rubble or matrix
045_0313,0,0,0,0,0,4.166666666666667,0,0,0,2.0833333333333335,0,0,0,72.91666666666667,20.833333333333332,0,NA,29/11/2018 1:06,IN2018_V06_045,1,1,Hill K1,44,147.3918682,-44.28683067,Rock,313,9.627541598,14,QT,1,14,NA,1631.537838,Rubble,MedAb
045_0327,0,0,0,0,0,0,0,0,0,NA,0,0,0,79.48717948717949,20.512820512820515,0,NA,29/11/2018 1:07,IN2018_V06_045,1,1,Hill K1,44,147.3921789,-44.28657614,Rock,327,7.719112032,30,QT,1,30,NA,1645.4,Rubble,MedAb
045_0341,0,0,0,0,0,0,0,0,0,NA,0,0,0,78.68852459016394,21.311475409836067,0,NA,29/11/2018 1:08,IN2018_V06_045,1,1,Hill K1,44,147.3925118,-44.28633675,Rock,341,12.27267648,4,QT,1,4,NA,1666.66,Other,No rubble or matrix
045_0365,0,0,0,0,0,0,0,46.42857142857143,0,17.857142857142858,0,0,0,0,35.714285714285715,0,NA,29/11/2018 1:10,IN2018_V06_045,1,1,Hill K1,44,147.393147,-44.28588616,Sand - mud (<2mm),365,1.380885862,44,QT,1,44,NA,1691.597297,Rubble,MedAb
045_0368,0,0,0,0,0,0,0,24.390243902439025,0,41.46341463414634,0,0,0,0,34.146341463414636,0,NA,29/11/2018 1:11,IN2018_V06_045,1,1,Hill K1,44,147.3932298,-44.28583355,Sand - mud (<2mm),368,8.126992221,12,QT,1,12,NA,1692.88,Rubble,Isolated fragments/ clumps
045_0392,0,0,0,0,0,0,0,61.40350877192982,0,8.771929824561404,0,0,0,0,29.82456140350877,0,NA,29/11/2018 1:13,IN2018_V06_045,1,1,Hill K1,44,147.3938526,-44.28543465,Sand - mud (<2mm),392,35.92959446,40,QT,1,40,NA,1695.8,Rubble,MedAb
045_0396,0,0,0,0,0,0,0,91.30434782608695,0,NA,0,0,0,0,8.695652173913043,0,NA,29/11/2018 1:13,IN2018_V06_045,1,1,Hill K1,44,147.3939591,-44.28536967,Sand - mud (<2mm),396,4.662364881,8,QT,1,8,NA,1700.96,Rubble,MedAb
045_0409,0,0,0,0,0,8.333333333333334,0,58.333333333333336,0,25,0,0,0,0,8.333333333333334,0,NA,29/11/2018 1:14,IN2018_V06_045,1,1,Hill K1,44,147.3943167,-44.28514644,Pebble - gravel,409,2.318563518,24,QT,1,24,NA,1710.333333,Rubble,LowAb - no clumps
045_0423,0,0,0,0,0,0,0,64.70588235294117,0,NA,0,0,0,0,35.294117647058826,0,NA,29/11/2018 1:15,IN2018_V06_045,1,1,Hill K1,44,147.3947125,-44.28489713,Pebble - gravel,423,3.358818613,16,QT,1,16,NA,1714.7,Rubble,LowAb - no clumps
045_0437,0,0,0,0,0,0,0,84,0,NA,0,0,12,0,4,0,NA,29/11/2018 1:16,IN2018_V06_045,1,1,Hill K1,44,147.3951349,-44.28461726,Pebble - gravel,437,31.82092613,32,QT,1,32,NA,1715.08,Rubble,LowAb - no clumps
